OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
F_OTU_5535,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5540,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5654,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5753,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5792,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5801,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5807,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5815,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5873,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5936,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5949,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_5979,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6011,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6076,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6122,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6144,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6145,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6165,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6198,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6208,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6217,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6264,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6320,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6350,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6406,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6437,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6469,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6482,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6486,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6507,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6605,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6742,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6781,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6865,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6895,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6923,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6957,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_6994,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7044,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7046,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7072,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7091,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7093,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7101,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7188,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7190,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7214,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7234,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7257,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7314,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7363,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7423,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7449,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7462,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7475,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7512,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7537,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7541,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_7644,Fungi,Ascomycota,Sordariomycetes,Unidentified,Unidentified,Unidentified,Sordariomycetes_sp
F_OTU_3074,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Bartalinia,Bartalinia_robillardoides
F_OTU_5643,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_furcata
F_OTU_1667,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_rosea
F_OTU_1697,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_2978,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_3525,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_3735,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_3820,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_4254,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_4365,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_5098,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_7353,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_7473,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_sp
F_OTU_328,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotiopsis,Pestalotiopsis_verruculosa
F_OTU_7309,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pseudopestalotiopsis,Pseudopestalotiopsis_theae
F_OTU_461,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Seimatosporium,Seimatosporium_discosioides
F_OTU_5430,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Seimatosporium,Seimatosporium_eucalypti
F_OTU_2733,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Seiridium,Seiridium_ceratosporum
F_OTU_2094,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Seiridium,Seiridium_phylicae
F_OTU_1781,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Seiridium,Seiridium_podocarpi
F_OTU_5276,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Truncatella,Truncatella_spadicea
F_OTU_747,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Unidentified,Amphisphaeriaceae_sp
F_OTU_7266,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Diatrype,Diatrype_sp
F_OTU_3449,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Diatrype,Diatrype_stigma
F_OTU_4325,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Diatrype,Diatrype_stigma
F_OTU_7480,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Diatrype,Diatrype_stigma
F_OTU_3915,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa,Eutypa_leptoplaca
F_OTU_3338,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa,Eutypa_spinosa
F_OTU_1506,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_cerviculata
F_OTU_2012,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_parasitica
F_OTU_569,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_vitis
F_OTU_3221,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Libertella,Libertella_sp
F_OTU_166,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Unidentified,Diatrypaceae_sp
F_OTU_1087,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Unidentified,Diatrypaceae_sp
F_OTU_1727,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Unidentified,Diatrypaceae_sp
F_OTU_2158,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Unidentified,Diatrypaceae_sp
F_OTU_963,Fungi,Ascomycota,Sordariomycetes,Xylariales,Graphostromataceae,Graphostroma,Graphostroma_platystoma
F_OTU_2907,Fungi,Ascomycota,Sordariomycetes,Xylariales,Graphostromataceae,Graphostroma,Graphostroma_platystoma
F_OTU_4136,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hyponectriaceae,Physalospora,Physalospora_scirpi
F_OTU_2481,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hyponectriaceae,Unidentified,Hyponectriaceae_sp
F_OTU_2631,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hyponectriaceae,Unidentified,Hyponectriaceae_sp
F_OTU_1755,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Coniocessia,Coniocessia_nodulisporioides
F_OTU_333,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Dinemasporium,Dinemasporium_pseudostrigosum
F_OTU_16,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_2132,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_3983,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_4571,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_5320,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_7088,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_bolleyi
F_OTU_3622,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_paspali
F_OTU_2338,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_sp
F_OTU_7598,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Microdochium,Microdochium_sp
F_OTU_1123,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Monographella,Monographella_albescens
F_OTU_777,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Monographella,Monographella_cucumerina
F_OTU_738,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae_sedis,Monographella,Monographella_nivalis
F_OTU_51,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_190,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_838,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_1066,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_1184,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_1185,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_1516,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_1529,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_2667,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_2884,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_2964,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_3254,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_3459,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_4352,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_4410,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_4541,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_6134,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_6315,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_6786,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_7376,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_7664,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_7706,Fungi,Ascomycota,Sordariomycetes,Xylariales,Unidentified,Unidentified,Xylariales_sp
F_OTU_3655,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Annulohypoxylon,Annulohypoxylon_truncatum
F_OTU_1192,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Camillea,Camillea_tinctor
F_OTU_2575,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Coniolariella,Coniolariella_ershadii
F_OTU_6961,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Daldinia,Daldinia_petriniae
F_OTU_716,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_carneum
F_OTU_6549,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_fendleri
F_OTU_1364,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_macrocarpum
F_OTU_6755,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_petriniae
F_OTU_917,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_sp
F_OTU_1993,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_sp
F_OTU_4154,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_sp
F_OTU_554,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_submonticulosum
F_OTU_3311,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Lopadostoma,Lopadostoma_dryophilum
F_OTU_678,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Lopadostoma,Lopadostoma_meridionale
F_OTU_5032,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
F_OTU_3891,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_serpens
F_OTU_260,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_472,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_742,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1017,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1485,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1648,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1722,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1726,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1754,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1789,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1877,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_1998,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2006,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2018,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2117,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2165,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2226,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2244,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2490,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2624,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2766,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2791,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_2951,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3094,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3126,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3276,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3282,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3302,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3335,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3428,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3489,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3498,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3535,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3538,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3553,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3559,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3600,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3611,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3613,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3617,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3706,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3726,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3779,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_3876,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4125,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4268,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4305,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4320,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4551,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4570,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4668,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4724,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4739,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4783,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4798,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4906,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4993,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_4999,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5037,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5109,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5162,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5176,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5376,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5528,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5621,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5657,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5766,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5831,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5843,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_5875,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6030,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6032,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6244,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6299,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6328,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
F_OTU_6370,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Obolarina,Obolarina_sp
